"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"experiment_inequality_a"
"04/05/2021 10:12:11:942 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","inequality_distribution_mode","scaling_param_migration","deforestation_per_step_worker_ha","internal_validation_mode","export_sim_csv_files","desired_gini_level","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.013958160155166228","33.99149444918865","10.10999999999999","0.224105461393597","740","22.19999999999997","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.027431421446383632","33.786385293060036","20.729999999999983","0.23540489642184556","742","44.49000000000009","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014339152119698863","33.98943750142271","10.049999999999995","0.2184557438794727","749","22.469999999999978","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.013923524522026231","34.0177973628475","10.109999999999998","0.22347771500313873","739","22.16999999999999","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.026669437517317186","33.98060184872813","20.999999999999996","0.24231010671688638","742","44.100000000000065","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014650872817953206","33.971815440632554","9.839999999999995","0.21720025109855617","751","22.529999999999966","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014165973954002545","33.98046514804818","9.869999999999996","0.22284996861268047","738","22.13999999999997","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014200609587141361","33.990893153928354","10.07999999999999","0.22159447583176398","746","22.37999999999999","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.026738708783596393","33.917554985831856","21.179999999999996","0.24293785310734464","738","44.340000000000096","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.040073427542254327","33.78095618679717","32.13000000000002","0.24984306340238543","745","66.84000000000033","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.027847049044056004","33.844711776070405","20.639999999999997","0.24105461393596986","741","44.76000000000003","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.02718897201440811","33.922648953029594","20.819999999999983","0.24042686754551162","740","44.37000000000008","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.038999722914933414","34.00517812298596","32.64000000000004","0.25674827369742625","744","66.42000000000031","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.027847049044056004","33.816349912387054","20.879999999999985","0.2379158819836786","754","45.0000000000001","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.02833194790800745","33.84923094195574","20.51999999999999","0.23414940364092907","753","45.06000000000005","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.027500692712662454","33.85724398301084","20.729999999999993","0.24042686754551162","747","44.55000000000002","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.03861873095040025","33.916608308044545","32.82000000000002","0.26114249843063403","731","66.27000000000032","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05264616237184805","33.84672501535489","44.34000000000017","0.2667922159447583","770","89.94000000000085","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.040142698808532884","33.83624698922221","32.16000000000001","0.2573760200878845","739","66.93000000000032","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05049875311720673","34.058786679854904","45.09000000000021","0.2730696798493409","747","88.83000000000085","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.04211692989747841","33.79502348666133","31.56000000000003","0.2448210922787194","766","68.04000000000032","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.03920753671376999","33.90347953606184","32.339999999999996","0.2573760200878845","731","66.30000000000031","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05001385425325659","34.001572327044016","45.45000000000018","0.27997489014438165","750","88.77000000000088","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.04073150457190236","33.73157392616256","32.40000000000001","0.2504708097928437","756","67.68000000000033","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.03958852867830394","33.77915486701088","32.22000000000003","0.258631512868801","732","66.51000000000029","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.06417982820725887","33.91144019528067","57.06000000000033","0.28562460765850595","757","112.65000000000143","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05240371293987265","33.86375953047006","44.22000000000018","0.2730696798493409","756","89.61000000000084","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05444721529509621","33.775872640476514","43.71000000000021","0.2667922159447583","761","90.8700000000009","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05105292324743686","33.93409345548012","44.760000000000176","0.27620841180163214","756","88.98000000000086","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.06023136602937044","34.12418193895439","58.68000000000036","0.2950408035153798","736","110.8500000000014","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.06092407869215861","34.21238832119963","58.350000000000385","0.28750784682988073","743","111.12000000000144","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05122610141313463","33.773593401645236","44.5800000000002","0.27432517263025735","748","88.95000000000078","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05275006927126647","33.705894609859044","44.640000000000164","0.26867545511613306","755","90.33000000000085","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.07522859517871956","34.03848301335736","70.35000000000058","0.29817953546767106","762","135.51000000000207","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.06282903851482322","33.9899519867909","57.21000000000035","0.2900188323917137","734","111.63000000000142","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.06106262122471571","34.05070453185349","57.990000000000364","0.29127432517263024","730","110.88000000000139","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.06563452479911255","33.88537502302248","56.760000000000396","0.2849968612680477","758","113.61000000000146","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.06151288445552703","33.84177325328461","57.87000000000038","0.29127432517263024","740","111.15000000000127","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.07103768356885613","34.43032694111179","72.18000000000065","0.3032015065913371","753","133.71000000000208","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.06923663064560849","34.29246434085922","72.66000000000068","0.31387319522912743","726","132.630000000002","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.0637988362427261","33.78688328883677","57.90000000000032","0.2862523540489642","761","113.16000000000136","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.08503047935716287","34.18583543482191","84.51000000000099","0.31763967357187695","755","158.16000000000292","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.07366999168744863","34.128090153445825","70.38000000000058","0.3032015065913371","752","134.19000000000204","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.07616375727348325","34.03155139304601","70.29000000000072","0.2988072818581293","755","136.26000000000218","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.07148794679966824","33.98407464873716","71.79000000000067","0.3075957313245449","752","133.7100000000019","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.07065669160432285","34.25085188060727","71.94000000000065","0.30571249215317015","742","133.14000000000203","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.08007758381823168","34.69719514280827","86.94000000000102","0.31763967357187695","753","156.30000000000294","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.07699501246882706","34.53604545210914","87.84000000000107","0.3370998116760829","730","154.53000000000284","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.07318509282349679","33.942671184981954","72.03000000000064","0.30571249215317015","742","135.42000000000203","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.09417428650595698","34.356346216749515","99.15000000000141","0.3333333333333333","752","180.72000000000378","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.0855500138542534","34.21370684704232","84.8400000000011","0.32015065913371","756","158.94000000000304","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.0836450540315876","34.29561798830183","84.12000000000093","0.32077840552416825","746","156.5700000000029","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.08070102521474104","34.15682755378924","86.34000000000106","0.32328939108600124","751","156.24000000000277","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.08804377944028856","35.005252435219944","102.60000000000143","0.33458882611424984","752","178.8600000000038","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.07962732058742011","34.49603798402361","86.76000000000104","0.322661644695543","753","155.7300000000029","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.08364505403158827","34.76057148336369","103.80000000000149","0.357187696170747","724","176.25000000000367","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.10272928789138254","34.578648156291194","114.63000000000184","0.34588826114249843","763","203.61000000000465","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.08205181490717615","34.12295807859329","86.79000000000104","0.32328939108600124","748","157.86000000000288","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.09275422554724355","34.49894347596408","98.82000000000129","0.33835530445699935","753","179.16000000000375","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.09562898309781082","35.35448213363679","118.71000000000186","0.3559322033898305","756","201.54000000000465","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.09469382100304803","34.45743424244339","99.90000000000148","0.3352165725047081","766","181.9200000000039","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.08755888057633711","34.827324840764355","102.24000000000143","0.34149403640929066","745","178.08000000000374","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.08897894153505237","34.38367100283066","101.49000000000146","0.33772755806654114","744","178.5600000000036","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.08956774729842","35.040752749697965","120.27000000000193","0.3753923414940364","720","197.85000000000448","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.11038376281518426","34.90465495908583","131.04000000000232","0.35844318895166355","768","226.65000000000552","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.09036436686062697","34.36389144775156","102.06000000000147","0.3396107972379159","749","180.33000000000374","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.10169021889720123","35.781145204560744","135.99000000000242","0.3766478342749529","751","224.0700000000055","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.10151704073150399","34.723946378224284","113.88000000000167","0.35530445699937224","755","201.8100000000046","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.09524799113327831","35.19095355554145","118.11000000000185","0.3540489642184557","751","200.6100000000046","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.10203657522859504","34.70257925283379","115.86000000000189","0.34965473948524795","744","204.24000000000473","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.0947630922693262","35.45468446806714","137.4300000000025","0.391713747645951","722","219.5100000000053","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.1177265170407314","35.28122256308554","148.02000000000297","0.37225360954174513","778","249.9900000000064","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.09684123025768884","34.66771925392613","117.30000000000189","0.35279347143753925","754","201.18000000000447","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.09808811305070633","34.61989023467071","118.08000000000186","0.35655994978028877","757","203.0400000000046","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.10740509836519756","36.247969641051306","153.8100000000031","0.3898305084745763","759","246.84000000000637","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.10917151565530636","35.060142393205076","130.26000000000212","0.3716258631512869","767","224.82000000000548","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.10875588805763307","35.06873464117619","133.02000000000243","0.3684871311989956","766","227.2200000000056","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.12468827930174523","35.717223043442566","165.69000000000364","0.386691776522285","790","273.690000000005","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.09975062344139635","35.880207021080004","155.07000000000318","0.39987445072190836","732","241.47000000000614","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.10459961208090979","34.993101718299265","133.38000000000238","0.36785938480853736","760","223.98000000000533","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.1040454419506786","34.95686409838119","135.24000000000234","0.37225360954174513","744","225.36000000000544","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.1022790246605711","35.58567164179101","134.43000000000234","0.37037037037037035","747","223.02000000000544","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.11163064560820245","36.7408319052812","172.5600000000038","0.41117388575015695","747","269.25000000000523","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.11658354114713179","35.37942800421862","146.88000000000275","0.3854362837413685","768","247.86000000000635","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.11474785259074534","35.43619698617369","150.4500000000031","0.3898305084745763","754","249.84000000000646","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.13140759213078393","36.138502826588265","183.2700000000043","0.4017576898932831","780","297.0900000000028","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.1100720421169298","35.34744669786788","152.730000000003","0.38480853735091025","757","248.0700000000063","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.10352590745358872","36.359342142431174","173.67000000000388","0.4174513496547395","729","263.3400000000058","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.10851343862565796","36.03145341873665","151.740000000003","0.3854362837413685","757","245.7300000000063","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.11187309504017731","35.389466907565456","150.39000000000303","0.38480853735091025","777","247.29000000000622","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.1203934607924635","35.85426198425456","168.66000000000378","0.40426867545511613","770","272.9400000000053","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.12285259074535865","35.828876070617014","164.49000000000342","0.4005021971123666","768","270.9000000000054","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.11526738708783665","35.82774327122156","170.9400000000037","0.40426867545511613","757","270.780000000005","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.11474785259074483","37.30865309926983","192.15000000000455","0.4256120527306968","743","291.5400000000029","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.1055347741756711","36.882786637008216","193.35000000000463","0.43440050219711235","714","284.76000000000363","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.13622194513715763","36.581273179901416","201.930000000005","0.4174513496547395","761","319.92","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.11325852036575218","36.58148217285793","170.1600000000037","0.4048964218455744","751","268.2600000000056","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.11699916874480522","35.86704909560724","168.54000000000372","0.4048964218455744","753","269.8800000000051","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.11907730673316654","36.33276591354584","189.7800000000044","0.4180790960451977","738","292.9200000000026","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.12427265170407273","36.34438283014993","187.7400000000045","0.4180790960451977","748","295.3800000000032","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.12752840121917444","36.30051606561406","182.97000000000412","0.416195856873823","751","293.430000000003","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.10771681906345215","37.45701748900423","213.30000000000538","0.448210922787194","728","306.6000000000015","1000"
"9","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.13972014408423422","37.14737940395878","221.85000000000574","0.4337727558066541","765","342.86999999999745","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.11654890551399312","37.923307586520714","212.61000000000533","0.4444444444444444","734","313.56000000000046","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.11724161817677996","37.15586281013937","188.9400000000044","0.41933458882611424","741","290.49000000000325","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.12146716541978339","36.309665729845435","186.8100000000044","0.4180790960451977","738","292.02000000000294","1000"
"17","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","2.625077069400943E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.12184815738431706","36.8771019862097","209.52000000000515","0.4312617702448211","738","315.0599999999998","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.13178858409531763","36.80660199324704","201.51000000000482","0.4300062774639046","741","315.6600000000004","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.12777085065114946","36.8562185846053","207.48000000000525","0.43063402385436284","759","318.15000000000066","1000"
"12","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.10837489609309953","38.077091340895585","233.79000000000616","0.4657878217200251","702","327.6599999999993","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.12025491825990628","37.7436000494682","208.26000000000514","0.43753923414940366","731","312.420000000001","1000"
"10","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.1174840676087564","38.62358459376809","233.40000000000612","0.455743879472693","720","335.1599999999982","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.12614297589360013","36.779623136700074","205.53000000000512","0.4350282485875706","759","314.79000000000076","1000"
"17","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014408423385978074","33.975382409177776","9.959999999999994","0.21908349026993096","748","22.439999999999966","1000"
"18","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","0","34.12592361688371","0","0.20464532328939108","707","0","1000"
"19","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","0","34.12592361688371","0","0.20464532328939108","707","0","1000"
"13","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.13469797727902474","37.395164982753876","221.31000000000557","0.44883866917765225","744","337.9799999999974","1000"
"16","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.12378775284012168","37.4670734964762","229.68000000000592","0.4463276836158192","728","336.89999999999725","1000"
"11","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.12995289553893064","37.387730913846674","227.640000000006","0.4494664155681105","735","340.19999999999817","1000"
"14","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.12257550568024353","38.36594571801753","228.3000000000059","0.4494664155681105","735","334.46999999999883","1000"
"20","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","0","34.12592361688371","0","0.20464532328939108","707","0","1000"
"15","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.12898309781102868","37.30685769215037","224.97000000000585","0.44883866917765225","730","336.68999999999835","1000"
"22","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","0","34.12592361688371","0","0.20464532328939108","707","0","1000"
"21","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","1.3125385347004715E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"18","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014269880853420309","33.97138369075255","9.95999999999999","0.22159447583176398","744","22.319999999999972","1000"
"17","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.028262676641728376","33.83699362256353","20.609999999999992","0.23603264281230382","755","45.09000000000005","1000"
"23","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","-1.3125385347004713E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"19","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014685508451091631","33.97910977607859","9.809999999999993","0.22033898305084745","751","22.52999999999996","1000"
"24","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","1.3125385347004715E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"20","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014546965918535309","33.96418817424546","10.01999999999999","0.22159447583176398","754","22.619999999999976","1000"
"22","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014269880853421098","34.00722806538261","10.019999999999985","0.22284996861268047","746","22.379999999999978","1000"
"18","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.02791632031033495","33.823483163735155","20.399999999999984","0.23854362837413684","742","44.58000000000008","1000"
"21","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014893322249929522","33.97235683571083","9.509999999999996","0.22159447583176398","747","22.409999999999986","1000"
"17","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.04087004710446026","33.78332002307107","32.07000000000001","0.2529817953546767","746","67.47000000000034","1000"
"23","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.013854253255747151","33.97524369135461","10.229999999999997","0.22724419334588827","741","22.23","1000"
"24","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.014200609587141233","33.99315848188871","10.049999999999988","0.2222222222222222","745","22.34999999999999","1000"
"19","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.02840121917428627","33.86694508060532","20.54999999999998","0.23728813559322035","754","45.15000000000006","1000"
"20","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.027327514546966133","33.79363473921982","20.99999999999998","0.24231010671688638","735","44.67000000000002","1000"
"22","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.02705042948185061","33.92214390899174","21.029999999999966","0.24670433145009416","736","44.46000000000007","1000"
"17","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.052126627874757525","33.802010292875124","44.670000000000215","0.2755806654111739","745","89.82000000000095","1000"
"18","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.04055832640620591","33.7877375761408","31.710000000000008","0.2542372881355932","742","66.84000000000033","1000"
"23","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.026530894984759815","33.85104707920009","21.26999999999999","0.2448210922787194","734","44.250000000000114","1000"
"21","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.02840121917428627","33.87045893394404","20.4","0.2391713747645951","753","45.0000000000001","1000"
"24","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.02750069271266219","33.879255713611514","21.03","0.23979912115505336","750","44.85000000000008","1000"
"19","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.04083541147132118","33.846782691646396","32.06999999999999","0.25360954174513495","743","67.44000000000032","1000"
"22","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.03886118038237525","33.88498810873281","32.879999999999995","0.2630257376020088","736","66.54000000000036","1000"
"20","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.03931144361318749","33.73908310283151","32.7","0.2573760200878845","736","66.75000000000024","1000"
"17","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.06230950401773309","33.90450262462912","58.20000000000043","0.29252981795354677","745","112.1700000000015","1000"
"21","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.04163203103352605","33.82952051606031","31.290000000000024","0.25109855618330196","745","67.35000000000035","1000"
"18","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05229980604045449","33.843317315076874","44.01000000000016","0.2755806654111739","749","89.3100000000009","1000"
"23","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.03820310335272801","33.82073950514312","33.15000000000001","0.26114249843063403","733","66.24000000000036","1000"
"19","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.052611526738708975","33.956050585151324","44.64000000000017","0.2755806654111739","759","90.21000000000089","1000"
"24","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.039657799944581705","33.83971305149303","32.79000000000005","0.256120527306968","743","67.14000000000033","1000"
"22","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.04987531172069844","33.96610803202255","45.60000000000018","0.27997489014438165","742","88.80000000000089","1000"
"17","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.07107231920199561","34.04588668994951","72.6600000000007","0.31324544883866917","735","134.2200000000022","1000"
"21","off","off","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05475893599335069","33.83859280421192","42.87000000000018","0.2655367231638418","765","90.30000000000092","1000"
