"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"different_gini_levels_relativ"
"04/05/2021 17:13:37:674 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","inequality_distribution_mode","scaling_param_migration","deforestation_per_step_worker_ha","internal_validation_mode","export_sim_csv_files","desired_gini_level","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","5","0.06508035466888334","32.881564827160034","55.650000000000375","0.2755806654111739","751","112.02000000000137","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","5","0.062136325852036635","32.68902584838794","57.18000000000037","0.2837413684871312","744","111.00000000000142","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","6","0.072111388196176","33.08721543796168","71.52000000000068","0.29252981795354677","762","133.98000000000218","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","5","0.062274868384594256","32.641397674165816","57.45000000000035","0.2849968612680477","741","111.3900000000015","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","5","0.06632723746190072","32.41266335357995","54.6600000000003","0.27369742623979915","754","112.11000000000145","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","5","0.0649071765031869","32.53726229970291","55.71000000000032","0.2837413684871312","748","111.93000000000143","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","5","0.06362565807703019","32.416360024748386","56.64000000000035","0.2787193973634652","751","111.75000000000149","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","6","0.07619839290662259","32.93008710950902","69.00000000000054","0.29441305712492155","762","135.00000000000207","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","6","0.07640620670545811","33.56802239526349","68.73000000000064","0.29127432517263024","763","134.910000000002","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","6","0.07380853422000588","33.32209786149722","70.26000000000066","0.2950408035153798","773","134.19000000000207","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","7","0.08180936547520064","33.68009220721002","85.83000000000106","0.31324544883866917","757","156.69000000000304","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","6","0.0727694652258243","33.275971545109144","70.9800000000006","0.3013182674199623","754","134.01000000000212","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","6","0.07813798836242694","32.979771695365294","67.47000000000048","0.2862523540489642","768","135.1500000000021","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","6","0.07612912164034326","33.12372063083355","68.82000000000058","0.2962962962962963","761","134.76000000000207","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","6","0.0749861457467443","32.99348089914182","69.87000000000059","0.2919020715630885","769","134.82000000000215","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","7","0.08669298974785287","33.469354581673315","82.83000000000091","0.3075957313245449","764","157.92000000000294","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","7","0.08665835411471327","34.223656530885435","82.47000000000101","0.3088512241054614","754","157.53000000000284","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","7","0.08451094486007249","33.9563319707034","83.79000000000103","0.3088512241054614","760","156.99000000000294","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","8","0.09129952895539013","34.20110236553676","100.35000000000149","0.3270558694287508","758","179.43000000000387","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","7","0.08333333333333366","33.913208431911656","84.81000000000098","0.3113622096672944","766","156.990000000003","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","7","0.08915211970074802","33.56699315228219","81.15000000000086","0.3019460138104206","774","158.370000000003","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","7","0.08617345525076237","33.730474064625774","82.80000000000098","0.31512868801004396","756","157.44000000000293","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","7","0.08586173455250723","33.59020977533938","83.70000000000093","0.30257376020087884","775","158.07000000000303","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","8","0.09715295095594344","33.968168281929046","96.72000000000129","0.32328939108600124","765","180.87000000000378","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","8","0.09718758658908304","34.83943641223137","96.33000000000139","0.32328939108600124","766","180.51000000000369","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","8","0.09576752563036885","34.539231490554286","97.26000000000141","0.31889516635279347","774","180.21000000000382","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","9","0.10058187863674148","34.75097557905333","115.41000000000192","0.34023854362837413","770","202.53000000000475","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","8","0.09379329454142474","34.477295756808076","98.7300000000014","0.3239171374764595","766","179.97000000000386","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","8","0.1005818786367416","34.05876552534405","94.62000000000126","0.3182674199623352","779","181.74000000000387","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","8","0.09618315322804147","34.293363666045266","96.96000000000139","0.3283113622096673","761","180.2700000000038","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","8","0.09677195899141028","34.116781405924264","97.44000000000128","0.31952291274325173","773","181.26000000000388","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","9","0.10667775006927162","34.50625938908361","111.5400000000017","0.3364720652856246","769","203.94000000000466","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","9","0.10629675810473808","35.12153658307497","111.60000000000183","0.3370998116760829","782","203.6700000000047","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","9","0.10660847880299373","35.5216588419405","111.3300000000018","0.33835530445699935","772","203.67000000000453","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","10","0.10920615128844506","35.318917512360095","131.31000000000242","0.3534212178279975","779","225.90000000000563","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","9","0.10356054308672794","35.07472851672836","113.43000000000184","0.3389830508474576","772","203.13000000000474","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","9","0.11090329731227519","34.647346760616074","109.53000000000169","0.33772755806654114","795","205.59000000000478","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","9","0.10560404544195084","34.85588379645583","111.81000000000182","0.34023854362837413","767","203.28000000000466","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","9","0.10709337766694452","34.622387686146865","111.63000000000164","0.33458882611424984","771","204.39000000000476","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","10","0.11634109171515705","35.05132739701938","126.7200000000021","0.34526051475204017","785","227.49000000000555","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","10","0.11592546411748417","35.75339602925808","126.78000000000225","0.35153797865662273","784","227.1900000000056","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","10","0.11578692158492652","36.20146929484188","126.90000000000222","0.35091023226616447","784","227.1900000000054","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","11","0.11748406760875613","35.884556574923515","147.66000000000304","0.36785938480853736","784","249.42000000000652","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","10","0.11291216403435796","35.74101622473957","128.9100000000023","0.35153797865662273","786","226.71000000000564","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","10","0.11990856192851232","35.27538607451386","125.19000000000213","0.3477715003138732","782","229.05000000000567","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","10","0.11422831809365429","35.502269194902006","127.77000000000226","0.35655994978028877","781","226.71000000000555","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","10","0.1165835411471323","35.16541555514191","126.69000000000204","0.35530445699937224","776","227.67000000000564","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","11","0.12555417013023076","35.623103671108076","142.6800000000027","0.3615819209039548","798","251.43000000000643","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","11","0.12524244943197615","36.379350324222294","142.53000000000281","0.3634651600753296","794","251.0100000000065","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","11","0.12524244943197563","36.87346097020435","142.71000000000282","0.3634651600753296","800","251.19000000000628","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","12","0.12496536436686062","36.472752463054164","164.9700000000037","0.3860640301318267","793","273.21000000000515","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","11","0.1211554447215297","36.40680671403558","145.20000000000292","0.3684871311989956","781","250.14000000000652","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","11","0.12984898863951144","35.87326160040052","140.61000000000269","0.357187696170747","801","253.08000000000658","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","11","0.12281795511221945","36.15713492504164","144.15000000000288","0.3709981167608286","794","250.53000000000645","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","11","0.12482682183430287","35.681867635587274","142.62000000000262","0.3747645951035782","769","250.7400000000065","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","12","0.13331255195344893","36.21167853468207","159.72000000000335","0.3810420590081607","792","275.1900000000049","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","12","0.13400526461623777","37.04362522016225","158.97000000000344","0.3785310734463277","801","275.0400000000047","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","12","0.13383208645054026","37.51072214076241","159.18000000000345","0.3804143126177024","797","275.10000000000485","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","13","0.13189249099473566","37.05228478172169","182.70000000000437","0.3948524795982423","791","296.9400000000029","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","12","0.1289484621778884","37.12545891496649","162.39000000000357","0.38166980539861894","798","274.0800000000053","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","12","0.13965087281795632","36.42998824864247","156.42000000000328","0.3684871311989956","810","277.38000000000477","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","12","0.13244666112496603","36.2059171356333","159.39000000000325","0.39045825486503455","779","274.110000000005","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","12","0.13029925187032448","36.84002369716651","161.37000000000353","0.3854362837413685","790","274.2300000000049","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","13","0.1403089498476033","36.82573479533049","177.18000000000401","0.39610797237915885","784","298.71000000000276","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","13","0.1415558326406203","37.68864346612453","176.01000000000408","0.39422473320778406","786","298.6200000000026","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","13","0.14058603491271923","38.153523022886176","176.6400000000041","0.3935969868173258","777","298.4100000000024","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","14","0.1376073704627321","37.67660222256048","201.30000000000507","0.4118016321406152","785","320.49000000000024","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","13","0.13504433361041907","37.839766867047054","180.36000000000425","0.4048964218455744","775","297.3300000000034","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","13","0.14834441673593726","36.99789875835719","172.8000000000039","0.3804143126177024","797","301.29000000000275","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","13","0.13944305901911935","36.71567673820086","176.5200000000039","0.4011299435028249","773","297.3000000000032","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","14","0.146751177611527","37.39129340461304","195.2100000000047","0.40929064657878217","787","322.32000000000056","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","13","0.13653366583541132","37.46970805144136","178.9500000000042","0.4011299435028249","766","297.2100000000028","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","14","0.1475824328068715","38.267517781868996","193.77000000000476","0.4155681104833647","766","321.60000000000053","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","14","0.1476863397062903","38.77475655882824","194.10000000000477","0.4074074074074074","787","322.0200000000002","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","14","0.15700332502078124","37.544599111909356","189.75000000000455","0.3935969868173258","815","325.74000000000035","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","14","0.1401357716819058","38.55458006764277","199.20000000000496","0.4180790960451977","775","320.5800000000007","1000"
"7","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","15","0.14287198669991724","38.282025638694435","220.05000000000578","0.4218455743879473","777","343.79999999999785","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","14","0.14581601551676399","37.27077161799967","194.6700000000046","0.4180790960451977","789","320.97000000000145","1000"
"2","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","15","0.15180798004987597","37.99367513657094","213.9000000000054","0.4243565599497803","769","345.38999999999857","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","14","0.14276807980049977","38.097068153805736","197.16000000000489","0.4155681104833647","787","320.8200000000008","1000"
"3","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","15","0.15308949847603232","38.878459289518986","211.89000000000544","0.4350282485875706","763","344.4899999999985","1000"
"4","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","15","0.15381684677195914","39.4143827734918","212.01000000000545","0.42247332077840555","774","345.2399999999982","1000"
"8","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","15","0.14432668329177054","39.258643824974506","218.22000000000568","0.43188951663527936","755","343.229999999998","1000"
"5","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","15","0.1646577999445835","38.13923749479562","207.2100000000052","0.4061519146264909","803","349.8299999999978","1000"
"1","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","15","0.15063036852313727","37.89417336423747","213.75000000000531","0.43628374136848713","775","344.2199999999991","1000"
"6","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","15","0.14889858686616755","38.727161275411184","215.58000000000558","0.4312617702448211","791","344.54999999999853","1000"
"9","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","0","-1.3125385347004715E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"10","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","0","-1.3125385347004713E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"11","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","0","6.562692673502356E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"9","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","1","0.013958160155167149","30.20773128380297","10.049999999999994","0.22159447583176398","738","22.139999999999972","1000"
"12","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","0","1.3125385347004715E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"10","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","1","0.013507896924355434","30.167167885539783","10.019999999999992","0.22284996861268047","724","21.719999999999978","1000"
"13","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","0","2.6250770694009426E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"16","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","0","-1.3125385347004715E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"14","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","0","1.3125385347004713E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"15","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","0","2.6250770694009426E-16","34.12592361688371","0","0.20464532328939108","707","0","1000"
"11","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","1","0.013681075090052537","30.19528251386655","9.929999999999993","0.22473320778405526","726","21.77999999999998","1000"
"9","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","2","0.027154336381269028","30.787912507867933","20.640000000000004","0.23728813559322035","734","44.16000000000006","1000"
"12","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","1","0.013715710723192016","30.192895540066424","10.05","0.22347771500313873","731","21.92999999999998","1000"
"10","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","2","0.027466057079523633","30.762076521152867","20.519999999999992","0.2310106716886378","753","44.31000000000011","1000"
"13","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","1","0.013888888888888725","30.182625627711523","9.95999999999999","0.22159447583176398","733","21.989999999999984","1000"
"16","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","1","0.014408423385979518","30.18393198579617","9.659999999999997","0.21720025109855617","738","22.139999999999972","1000"
"14","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","1","0.013681075090052015","30.200100226648832","10.049999999999995","0.22347771500313873","730","21.89999999999997","1000"
"15","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","1","0.014408423385978858","30.16388964763721","9.659999999999997","0.2184557438794727","738","22.13999999999999","1000"
"11","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","2","0.02670407315045718","30.772222784468497","20.669999999999998","0.24042686754551162","734","43.80000000000005","1000"
"12","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","2","0.02656553061789916","30.771247343027742","20.87999999999998","0.24042686754551162","732","43.89000000000005","1000"
"9","on","off","relative","1.2","0.03","off","false","5","0.8","0.05","empirical_data","3","0.039519257412026436","31.41768566954319","31.92000000000004","0.2517263025737602","733","66.1500000000003","1000"
