"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"experiment_inequality_b"
"04/05/2021 10:17:50:574 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","inequality_distribution_mode","scaling_param_migration","deforestation_per_step_worker_ha","internal_validation_mode","export_sim_csv_files","desired_gini_level","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.013235282428020797","1.5852062677869019","9.869999999999996","0.22284996861268047","725","21.749999999999982","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","-0.004466094128169617","1.525438915496586","10.199999999999998","0.22661644695543","723","21.69000000000001","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.047671524156053205","1.6287637793622793","10.079999999999997","0.22033898305084745","733","21.989999999999977","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.032406795899985776","1.7243284307968514","10.34999999999999","0.22912743251726303","716","21.47999999999997","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.04422577145303545","2.7853944534926356","20.939999999999994","0.2391713747645951","727","43.35000000000007","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.02618900922214702","2.8591139862992954","20.57999999999999","0.23666038920276208","731","43.680000000000085","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.020848830758425533","2.755270170272046","21.239999999999988","0.24042686754551162","728","43.530000000000065","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.007933462535726602","2.881465635661789","21.209999999999997","0.24293785310734464","725","43.44000000000011","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.004944070844720115","2.94107516250217","20.669999999999998","0.23979912115505336","727","43.59000000000009","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.020343377421470465","4.1043954117661166","32.55000000000004","0.2523540489642185","718","64.92000000000023","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.061040878547850355","2.839278248341781","20.610000000000007","0.23414940364092907","737","44.10000000000009","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.04480635256388147","2.9020058881940454","21.299999999999994","0.24168236032642812","723","43.17000000000002","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.03283275982464833","3.9667988498714752","32.61000000000002","0.2517263025737602","725","65.28000000000027","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.03786121759011587","4.103746289322008","32.01000000000001","0.256120527306968","718","65.22000000000031","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.05607115798670167","3.960821276365885","32.28000000000003","0.2580037664783427","720","64.95000000000032","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.016650914845828178","4.225643207508652","32.13000000000002","0.25486503452605147","720","65.19000000000032","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.07375215591000144","4.042673349981968","31.890000000000047","0.24544883866917766","743","66.39000000000037","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.018843686974629004","4.188310604226603","33.060000000000045","0.2630257376020088","710","64.74000000000031","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.032084857055718265","5.340181402259814","44.7300000000002","0.26867545511613306","745","87.27000000000079","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.05588975516848098","4.1118042094680805","33.090000000000025","0.25925925925925924","713","64.56000000000026","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.04433179002692073","5.152990833617285","44.85000000000019","0.2693032015065913","740","87.48000000000087","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.048944620194714586","5.333690225927657","44.22000000000019","0.2711864406779661","727","87.03000000000088","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.06673893299362868","5.10033742364779","44.790000000000205","0.27746390458254866","725","86.70000000000087","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.02707624042077966","5.417476818847793","44.640000000000235","0.2787193973634652","718","86.73000000000086","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.02909583438388469","5.480035490560797","45.69000000000023","0.27997489014438165","717","86.25000000000087","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.08608244130761872","5.268092408549651","43.83000000000021","0.25925925925925924","754","89.01000000000093","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.06700779340621969","5.311323995134072","45.51000000000019","0.2711864406779661","735","86.61000000000084","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.04299508149462053","6.525621028058695","57.480000000000366","0.27997489014438165","740","109.47000000000139","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.05409903857222431","6.28149609172986","57.990000000000386","0.2893910860012555","720","109.08000000000152","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.07595201140870239","6.202793304472969","58.140000000000384","0.2950408035153798","711","108.03000000000148","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.0582616055092054","6.519573101109757","57.630000000000386","0.29252981795354677","716","108.5100000000015","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.03622004756957403","6.565627789241183","58.11000000000046","0.295668549905838","713","108.1200000000014","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.038274277165818396","6.8004705250149495","59.28000000000042","0.29441305712492155","718","107.79000000000144","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.05290087257248161","7.639766309341395","71.10000000000062","0.2994350282485876","740","131.670000000002","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.09671558068140584","6.464485709616687","56.79000000000038","0.2787193973634652","739","111.18000000000148","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.07680967758466274","6.443828623634304","58.83000000000035","0.2862523540489642","727","108.42000000000142","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.08419529209587268","7.292942520663065","72.39000000000071","0.3101067168863779","713","129.4200000000021","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.0635892020524121","7.374323913009292","71.8800000000007","0.3050847457627119","737","131.19000000000216","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.06705905632660754","7.624271044554835","71.61000000000067","0.3113622096672944","720","130.11000000000212","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.044567235156164446","7.680799975076219","72.45000000000078","0.31198995605775265","719","129.69000000000196","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.046240472787874215","8.081900683201821","73.74000000000073","0.3113622096672944","712","129.15000000000205","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.061178788892792164","8.73668155020571","85.71000000000102","0.31952291274325173","726","153.45000000000283","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.1073487200551943","7.590983582065439","70.05000000000064","0.29315756434400503","749","133.65000000000214","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","6","0.08557249276892527","7.534627884135798","73.02000000000069","0.30634023854362835","726","130.20000000000206","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.09216148771792915","8.331966501484189","87.12000000000113","0.325172630257376","721","151.0500000000029","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.07488670941610624","8.745508639635274","86.43000000000107","0.3270558694287508","720","151.71000000000294","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.07262910230178884","8.435096104433063","86.13000000000113","0.3182674199623352","736","153.270000000003","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.05135581925148105","8.79465547203325","87.5400000000012","0.3314500941619586","699","150.66000000000275","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.0692835270474056","9.767977987870815","100.32000000000144","0.3352165725047081","721","175.08000000000365","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.05386031207853634","9.321645576582773","88.86000000000115","0.32454488386691777","724","150.87000000000288","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.09322696769272622","8.59462864117929","88.05000000000108","0.3270558694287508","722","151.86000000000288","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","7","0.11690815480165999","8.667540604632745","84.15000000000103","0.31198995605775265","746","156.03000000000299","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.10012768333998497","9.290027452312271","101.94000000000158","0.34023854362837413","724","172.77000000000373","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.08132264621977202","9.414486143715097","100.5000000000016","0.3352165725047081","730","175.17000000000382","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.08157138661200508","9.832297149988557","101.97000000000149","0.34588826114249843","711","173.04000000000374","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.05835221714563502","9.822052229202184","102.84000000000165","0.3465160075329567","712","172.02000000000356","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.07673018817237076","10.763640683050022","116.0100000000019","0.35279347143753925","738","197.2200000000045","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.06078743870641123","10.489931794995401","104.16000000000157","0.3421217827997489","710","172.17000000000368","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.1257402412522016","9.738275865345614","98.64000000000145","0.33019460138104206","738","178.17000000000382","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","8","0.10095071388280571","9.619355990065056","103.20000000000148","0.33772755806654114","728","173.7000000000037","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.08859612917903995","10.354345319031442","115.95000000000209","0.35844318895166355","725","196.92000000000465","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.10677772490274433","10.172319752460808","117.57000000000203","0.3628374136848713","713","194.16000000000454","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.08770189367767431","10.85292565517572","118.05000000000194","0.3659761456371626","713","194.43000000000455","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.08324168720257262","11.765029536100888","132.03000000000242","0.3709981167608286","722","218.8800000000053","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.06761065843486744","11.65945491694222","120.21000000000201","0.35530445699937224","732","194.13000000000451","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.06441345294502478","10.85482095761492","118.95000000000213","0.36472065285624605","712","193.38000000000437","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.1335678943416999","10.713601452339358","113.7900000000019","0.3534212178279975","731","200.10000000000466","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","9","0.10825883247521428","10.59412622568528","118.68000000000191","0.35153797865662273","727","195.51000000000454","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.11190379860737171","11.095140972575823","134.43000000000254","0.3804143126177024","710","215.46000000000535","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.09444955117959496","11.319432035096387","132.6000000000026","0.3797865662272442","724","218.64000000000547","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.09296650991485866","11.849233184334677","134.6400000000025","0.3797865662272442","705","215.58000000000536","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.07374116550053653","12.830052915720108","137.19000000000256","0.3684871311989956","743","216.42000000000536","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.08940682990138159","12.740408804102417","148.65000000000305","0.3898305084745763","732","240.84000000000614","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.14039111407015611","11.717270649900012","129.96000000000234","0.36785938480853736","736","222.1800000000055","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.06926244158453729","11.895436218840745","135.72000000000264","0.3810420590081607","699","214.35000000000517","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","10","0.11449324644030127","11.568361024400362","135.30000000000243","0.36660389202762084","734","217.53000000000537","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.11651033781490844","12.061938950096119","151.9500000000032","0.39422473320778406","717","236.97000000000617","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.10030297318014852","12.241037708703985","149.22000000000324","0.39108600125549275","723","240.3300000000063","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.09708815025844472","12.910276749961357","152.55000000000317","0.39610797237915885","716","237.06000000000617","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.07945604496853365","13.931545866558436","154.3200000000032","0.38480853735091025","736","238.5000000000062","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.09425581854089424","13.752456965287331","166.32000000000372","0.40364092906465787","729","262.7100000000061","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.1466601636683835","12.746559363411869","146.85000000000298","0.38166980539861894","744","244.50000000000634","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.07411143022404981","12.95020002573135","153.3000000000033","0.39673571876961705","726","236.130000000006","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","11","0.1205891178728309","12.522001803189726","152.43000000000308","0.38292529817953547","747","239.94000000000622","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.10062098483866105","13.87764286201167","170.79000000000386","0.41494036409290647","710","258.3600000000065","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.10490951238768603","13.195445597416679","166.8000000000039","0.40803515379786565","719","261.9000000000062","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.11997390112884661","13.062811941876701","170.4000000000039","0.41494036409290647","715","258.42000000000655","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.08416649107548801","15.000558649299975","172.02000000000388","0.40364092906465787","726","260.2800000000063","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.15182087300614944","13.780078211004968","164.61000000000365","0.40238543628374135","741","266.7300000000055","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.09872381521587241","14.769772366864723","184.4700000000044","0.4124293785310734","734","284.73000000000377","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.0782677062007747","14.008111420288703","171.330000000004","0.4105461393596987","721","257.76000000000647","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","12","0.12526492834664787","13.524446886881108","170.55000000000376","0.3954802259887006","739","262.1100000000062","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.1087540676661558","14.155220091316924","185.0700000000046","0.4243565599497803","720","283.50000000000387","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.10273375846016343","14.864235514380807","189.75000000000458","0.4331450094161959","693","279.1500000000041","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.1214978689869791","14.064488300901917","189.90000000000464","0.43188951663527936","694","279.24000000000393","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.08808031762023723","16.072075663449613","190.47000000000457","0.4180790960451977","728","282.120000000004","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.1023605566955069","15.765889291132446","203.1600000000051","0.42875078468298805","728","306.57000000000124","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.15531907195322706","14.772924843329696","182.97000000000435","0.421217827997489","713","288.12000000000296","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.0799994878577418","15.046305833325292","190.47000000000472","0.4337727558066541","688","278.40000000000407","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","13","0.12928266179081382","14.494247691839806","188.94000000000446","0.40929064657878217","729","283.98000000000366","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.11100538382021606","15.109050128429324","204.24000000000532","0.4444444444444444","704","304.6200000000012","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.10363428492178606","15.918925124666412","209.97000000000534","0.44695543000627747","700","300.15000000000185","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.12139396208756173","15.113174886714226","210.36000000000539","0.4500941619585687","679","299.6100000000014","1000"
"9","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.10481968664840334","16.781255503473446","222.51000000000585","0.44569993722536094","716","328.04999999999905","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.09067799010569091","17.189183226450602","209.8500000000053","0.43188951663527936","721","303.75000000000153","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.15763965937356522","15.78718347524456","202.41000000000508","0.4387947269303202","715","309.5700000000008","1000"
"17","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","-0.023484288404976267","1.2496065131051326","0","0.20464532328939108","707","0","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.0808653786862268","16.06694821351209","210.21000000000546","0.4494664155681105","683","298.89000000000135","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","14","0.13212278370824318","15.492160555007551","208.2600000000052","0.4218455743879473","726","305.7600000000015","1000"
"12","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.11221763098009291","16.07853480140541","223.86000000000607","0.4601381042059008","689","325.2899999999988","1000"
"13","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.10436163321771304","16.91578729069804","230.0100000000061","0.45825486503452606","689","320.819999999999","1000"
"11","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.12139396208756122","16.12250325043219","230.82000000000616","0.46829880728185813","682","320.0699999999987","1000"
"14","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.09171705909987171","18.29165872604442","229.92000000000607","0.4494664155681105","699","324.7199999999989","1000"
"15","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.15999488242704207","16.754888157589505","221.82000000000582","0.450721908349027","715","331.0199999999986","1000"
"18","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","-0.005861882202123698","0.513702643732975","0","0.20464532328939108","707","0","1000"
"19","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","-0.03804813145039608","1.2285296349197354","0","0.20464532328939108","707","0","1000"
"20","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","-0.01457789188860712","0.7575753574418935","0","0.20464532328939108","707","0","1000"
"10","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.08135027755017825","17.110056440179044","230.31000000000623","0.4563716258631513","684","319.4099999999988","1000"
"22","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","0.0071850594517463414","0.6144544474561571","0","0.20464532328939108","707","0","1000"
"17","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","-0.0098378489480632","1.732580688285703","9.989999999999991","0.22159447583176398","727","21.80999999999998","1000"
"21","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","0.008620308439076917","0.40692619766666427","0","0.20464532328939108","707","0","1000"
"16","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","15","0.1342355573297437","16.478967214668977","228.15000000000595","0.4387947269303202","724","327.47999999999934","1000"
"23","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","0.007966297494234893","0.5135284373009132","0","0.20464532328939108","707","0","1000"
"18","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.007472836556535288","1.523713560448749","10.01999999999999","0.22284996861268047","719","21.569999999999972","1000"
"19","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","-0.023951428762670778","1.8510538219159574","9.659999999999998","0.21531701192718142","729","21.869999999999965","1000"
"24","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","0","0.04615790980003295","1.1155065962993","0","0.20464532328939108","707","0","1000"
"20","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","-9.660880648332642E-4","1.6227825203414148","10.139999999999992","0.2222222222222222","731","21.929999999999954","1000"
"22","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.020762227642380986","1.5214582504683412","9.92999999999999","0.2222222222222222","723","21.689999999999966","1000"
"17","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.002873428414087099","2.7893586034930644","20.72999999999998","0.2391713747645951","725","43.560000000000095","1000"
"21","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.022232112262851163","1.461196757536439","10.109999999999987","0.21908349026993096","730","21.89999999999997","1000"
"23","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.021647372584287564","1.4367181920170298","9.839999999999995","0.2222222222222222","723","21.68999999999998","1000"
"18","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.01959530815531585","2.800789152294375","20.999999999999986","0.24356559949780288","716","43.05000000000005","1000"
"24","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","1","0.060219976854618384","1.745836278690787","9.689999999999992","0.22159447583176398","729","21.86999999999998","1000"
"19","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","-0.011309422666799292","2.9231721199471647","20.519999999999992","0.23854362837413684","727","43.68000000000002","1000"
"20","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.012022274362432037","2.8953558873824585","20.81999999999998","0.23854362837413684","731","43.860000000000035","1000"
"22","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.03399303950162155","2.7761435449080545","20.369999999999987","0.23414940364092907","730","43.59000000000003","1000"
"17","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.014199280450662526","3.946783326989104","32.31000000000002","0.25674827369742625","713","64.95000000000033","1000"
"21","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.03567073792092804","2.739727182059421","20.669999999999998","0.2335216572504708","740","44.10000000000006","1000"
"18","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.030193811895964564","4.000761518165503","33.00000000000004","0.2674199623352166","706","64.23000000000025","1000"
"23","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.03449719247899537","2.6935360364057868","20.519999999999996","0.2391713747645951","727","43.50000000000008","1000"
"24","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","2","0.07289661858362909","2.8329867254255037","20.609999999999975","0.24168236032642812","730","43.7700000000001","1000"
"19","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","-5.284189650228646E-5","4.0885566096168295","32.250000000000014","0.2573760200878845","716","65.16000000000025","1000"
"20","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.02383302526295878","4.162848883232027","32.25000000000003","0.2529817953546767","722","65.52000000000024","1000"
"17","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.025559768120376507","5.135288990456372","44.55000000000016","0.2711864406779661","736","87.03000000000088","1000"
"22","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.046184782366680804","3.9722366956965915","31.80000000000002","0.2504708097928437","733","65.58000000000031","1000"
"21","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.046892683058085576","4.038197934965734","32.55000000000002","0.2573760200878845","720","65.70000000000033","1000"
"18","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.04009960297382512","5.1932520065431165","45.78000000000023","0.2837413684871312","712","85.59000000000081","1000"
"23","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.0467928422434733","3.978752897601197","31.920000000000027","0.25109855618330196","735","65.55000000000032","1000"
"19","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.010614933110425114","5.266651430086245","44.82000000000023","0.27369742623979915","727","86.97000000000081","1000"
"24","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","3","0.0842917418864832","3.952524417598468","32.160000000000004","0.25925925925925924","714","65.19000000000034","1000"
"20","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.035089606033255","5.405046113122042","44.550000000000196","0.2699309478970496","735","87.57000000000082","1000"
"17","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.035985093695327854","6.346251611168958","57.60000000000032","0.2837413684871312","736","109.11000000000142","1000"
"22","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05733745623755965","5.160418039290372","44.10000000000019","0.2730696798493409","732","87.54000000000092","1000"
"18","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","5","0.04868923999239054","6.3507188469611116","59.46000000000043","0.2975517890772128","704","106.7100000000014","1000"
"21","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.057872178763266786","5.290379618202775","45.06000000000018","0.2749529190207156","734","87.72000000000087","1000"
"23","off","on","relative","1.2","0.03","off","true","16","0.8","0.05","empirical_data","4","0.05832650807888517","5.222979179051395","44.10000000000019","0.2674199623352166","739","87.72000000000091","1000"
